example_id,mode,passed,hallucination_flag,judge_score,latency_ms,prompt_tokens,cost_usd
contradiction_resolution_hard_0242,memory_enabled,True,False,1.0,729.04,343,4.6e-05
procedure_reuse_easy_0243,short_context,False,False,,1046.52,1716,0.000187
procedure_reuse_easy_0243,full_context,False,False,0.1,2385.18,156020,0.015647
procedure_reuse_easy_0243,memory_enabled,False,False,,943.87,343,5.3e-05
mixed_long_context_medium_0244,short_context,False,False,,1018.37,1719,0.000193
mixed_long_context_medium_0244,full_context,False,False,,2682.36,156023,0.015703
mixed_long_context_medium_0244,memory_enabled,False,False,0.6,986.82,346,7.9e-05
profile_recall_hard_0245,short_context,False,False,,1096.75,1717,0.000189
profile_recall_hard_0245,full_context,False,False,,2644.38,159141,0.015973
profile_recall_hard_0245,memory_enabled,False,True,0.2,1047.75,346,6.9e-05
troubleshooting_continuity_easy_0246,short_context,False,False,0.3,1195.47,1680,0.000197
troubleshooting_continuity_easy_0246,full_context,False,False,0.7,3333.53,166232,0.016676
troubleshooting_continuity_easy_0246,memory_enabled,True,False,,1120.65,343,6.6e-05
contradiction_resolution_medium_0247,short_context,False,False,,885.32,1756,0.000198
contradiction_resolution_medium_0247,full_context,False,False,,2247.74,161780,0.016254
contradiction_resolution_medium_0247,memory_enabled,True,False,1.0,660.16,351,4.7e-05
procedure_reuse_hard_0248,short_context,False,False,,862.4,1756,0.000226
procedure_reuse_hard_0248,full_context,False,False,0.1,2651.08,159700,0.016026
procedure_reuse_hard_0248,memory_enabled,False,False,0.0,1114.78,350,6.5e-05
mixed_long_context_easy_0249,short_context,False,False,,1044.63,1719,0.000204
mixed_long_context_easy_0249,full_context,False,False,0.5,2151.12,157063,0.01578
mixed_long_context_easy_0249,memory_enabled,False,False,0.7,1216.29,348,9.2e-05
profile_recall_medium_0250,short_context,False,False,0.0,794.61,1677,0.000183
profile_recall_medium_0250,full_context,False,False,,2908.37,158581,0.015942
profile_recall_medium_0250,memory_enabled,True,False,,1016.57,348,6.7e-05
troubleshooting_continuity_hard_0251,short_context,False,False,,944.38,1720,0.000203
troubleshooting_continuity_hard_0251,full_context,True,False,,4197.27,161224,0.01619
troubleshooting_continuity_hard_0251,memory_enabled,True,False,,872.39,355,7.2e-05
contradiction_resolution_easy_0252,short_context,False,False,0,709.82,1676,0.000193
contradiction_resolution_easy_0252,full_context,False,True,0,2343.01,169063,0.016961
contradiction_resolution_easy_0252,memory_enabled,True,False,1.0,1048.89,344,4.6e-05
procedure_reuse_medium_0253,short_context,False,False,,882.94,1676,0.000185
procedure_reuse_medium_0253,full_context,False,False,,2316.96,169063,0.016971
procedure_reuse_medium_0253,memory_enabled,False,False,,808.06,345,7e-05
mixed_long_context_hard_0254,short_context,False,False,0.25,1048.52,1759,0.00021
mixed_long_context_hard_0254,full_context,False,False,0.5,2852.26,162823,0.016372
mixed_long_context_hard_0254,memory_enabled,False,False,0.5,991.91,355,6.9e-05
profile_recall_easy_0255,short_context,False,False,,982.79,1717,0.000187
profile_recall_easy_0255,full_context,False,False,,2210.3,162261,0.016279
profile_recall_easy_0255,memory_enabled,False,False,,911.87,352,5.6e-05
troubleshooting_continuity_medium_0256,short_context,False,False,,944.12,1720,0.000203
troubleshooting_continuity_medium_0256,full_context,True,False,,2047.63,160184,0.01607
troubleshooting_continuity_medium_0256,memory_enabled,True,False,,913.21,353,8.6e-05
contradiction_resolution_hard_0257,short_context,True,False,,739.75,1676,0.00019
contradiction_resolution_hard_0257,full_context,True,False,,2662.3,169063,0.016979
contradiction_resolution_hard_0257,memory_enabled,True,False,1.0,848.56,345,4.6e-05
procedure_reuse_easy_0258,short_context,False,False,,1144.38,1716,0.000189
procedure_reuse_easy_0258,full_context,False,False,0.1,2588.13,159140,0.015986
procedure_reuse_easy_0258,memory_enabled,False,False,0.3,854.55,346,5.3e-05
mixed_long_context_medium_0259,short_context,False,False,0.2,954.61,1679,0.000188
mixed_long_context_medium_0259,full_context,False,False,,2662.64,156503,0.015686
mixed_long_context_medium_0259,memory_enabled,False,False,,780.41,346,6.5e-05
profile_recall_hard_0260,short_context,False,False,0.1,727.91,1717,0.000187
profile_recall_hard_0260,full_context,False,False,0.1,2964.05,157061,0.015733
profile_recall_hard_0260,memory_enabled,False,False,0.6,1016.18,345,5.3e-05
troubleshooting_continuity_easy_0261,short_context,False,False,,1258.96,1760,0.000209
troubleshooting_continuity_easy_0261,full_context,False,False,,2570.86,160744,0.016126
troubleshooting_continuity_easy_0261,memory_enabled,True,False,,1217.87,353,7.3e-05
contradiction_resolution_medium_0262,short_context,False,False,,746.58,1756,0.0002
contradiction_resolution_medium_0262,full_context,False,True,0,2042.38,163860,0.016419
contradiction_resolution_medium_0262,memory_enabled,True,False,1.0,914.45,357,4.8e-05
procedure_reuse_hard_0263,short_context,False,False,,950.54,1716,0.000204
procedure_reuse_hard_0263,full_context,False,False,,2043.69,157060,0.015761
procedure_reuse_hard_0263,memory_enabled,False,False,0.3,809.17,348,5.8e-05
mixed_long_context_easy_0264,short_context,False,False,,1214.88,1719,0.000192
mixed_long_context_easy_0264,full_context,False,True,,2084.55,161223,0.016198
mixed_long_context_easy_0264,memory_enabled,False,False,0.7,1006.93,353,7.9e-05
profile_recall_medium_0265,short_context,False,False,,439.66,1757,0.000192
profile_recall_medium_0265,full_context,False,False,,1957.99,164901,0.016521
profile_recall_medium_0265,memory_enabled,True,False,1.0,1014.2,360,6.8e-05
troubleshooting_continuity_hard_0266,short_context,False,False,0.3,1253.29,1680,0.000197
troubleshooting_continuity_hard_0266,full_context,True,False,,2451.64,159624,0.016034
troubleshooting_continuity_hard_0266,memory_enabled,True,False,,892.29,351,7e-05
contradiction_resolution_easy_0267,short_context,False,False,,686.84,1676,0.000184
contradiction_resolution_easy_0267,full_context,False,False,,2294.5,167228,0.016746
contradiction_resolution_easy_0267,memory_enabled,True,False,1.0,1792.11,341,4.7e-05
procedure_reuse_medium_0268,short_context,False,False,,845.71,1716,0.000195
procedure_reuse_medium_0268,full_context,False,False,0.3,3892.7,160180,0.016061
procedure_reuse_medium_0268,memory_enabled,False,False,0.33,1014.86,349,5.2e-05
mixed_long_context_hard_0269,short_context,False,False,0.25,1053.11,1679,0.000192
mixed_long_context_hard_0269,full_context,False,False,0.5,2627.59,169066,0.016984
mixed_long_context_hard_0269,memory_enabled,False,False,0.7,1053.57,347,8.6e-05
profile_recall_easy_0270,short_context,False,False,,1040.69,1717,0.000186
profile_recall_easy_0270,full_context,False,False,,2060.85,161221,0.016161
profile_recall_easy_0270,memory_enabled,True,False,1.0,910.74,351,7.4e-05
troubleshooting_continuity_medium_0271,short_context,False,False,0.3,947.81,1720,0.000197
troubleshooting_continuity_medium_0271,full_context,True,False,,2560.35,156024,0.015684
troubleshooting_continuity_medium_0271,memory_enabled,True,False,,988.25,347,7.7e-05
contradiction_resolution_hard_0272,short_context,False,False,,729.85,1756,0.000203
contradiction_resolution_hard_0272,full_context,False,False,,2275.79,159700,0.016058
contradiction_resolution_hard_0272,memory_enabled,True,False,1.0,796.2,349,4.7e-05
procedure_reuse_easy_0273,short_context,False,False,0.1,1270.88,1756,0.000202
procedure_reuse_easy_0273,full_context,False,False,,2222.82,160740,0.016144
procedure_reuse_easy_0273,memory_enabled,False,False,,1248.17,354,8.3e-05
mixed_long_context_medium_0274,short_context,False,False,0.25,873.04,1719,0.000198
mixed_long_context_medium_0274,full_context,False,True,,2040.58,159143,0.015954
mixed_long_context_medium_0274,memory_enabled,False,True,,958.81,352,7.3e-05
profile_recall_hard_0275,short_context,False,False,,800.6,1677,0.000183
profile_recall_hard_0275,full_context,False,False,,3782.32,168349,0.016917
profile_recall_hard_0275,memory_enabled,True,False,,1110.34,341,6.3e-05
troubleshooting_continuity_easy_0276,short_context,False,False,0.3,994.31,1720,0.0002
troubleshooting_continuity_easy_0276,full_context,False,False,0.4,4046.22,160064,0.016048
troubleshooting_continuity_easy_0276,memory_enabled,True,False,0.4,911.97,355,6.6e-05
contradiction_resolution_medium_0277,short_context,False,False,,946.24,1716,0.000196
contradiction_resolution_medium_0277,full_context,False,False,0.0,2045.87,157060,0.015763
contradiction_resolution_medium_0277,memory_enabled,True,False,,808.19,344,4.6e-05
procedure_reuse_hard_0278,short_context,False,False,0.1,1252.14,1716,0.000186
procedure_reuse_hard_0278,full_context,False,False,,2449.97,160180,0.01608
procedure_reuse_hard_0278,memory_enabled,True,False,,1221.24,348,7.8e-05
mixed_long_context_easy_0279,short_context,False,False,0.2,948.26,1719,0.000194
mixed_long_context_easy_0279,full_context,False,True,,3973.9,158103,0.015868
mixed_long_context_easy_0279,memory_enabled,False,True,0.4,1015.41,350,6.5e-05
profile_recall_medium_0280,short_context,False,False,0.0,1003.59,1717,0.000186
profile_recall_medium_0280,full_context,False,True,0.0,2347.78,159141,0.015949
profile_recall_medium_0280,memory_enabled,True,False,1.0,859.36,347,5.9e-05
troubleshooting_continuity_hard_0281,short_context,False,False,,1149.95,1720,0.000206
troubleshooting_continuity_hard_0281,full_context,True,False,,3755.78,158104,0.015879
troubleshooting_continuity_hard_0281,memory_enabled,True,False,,1218.98,351,7.2e-05
contradiction_resolution_easy_0282,short_context,False,False,0.1,843.95,1716,0.000193
contradiction_resolution_easy_0282,full_context,False,False,,2252.78,158100,0.015832
contradiction_resolution_easy_0282,memory_enabled,True,False,,855.43,350,4.7e-05
procedure_reuse_medium_0283,short_context,False,False,,822.25,1716,0.000195
procedure_reuse_medium_0283,full_context,False,False,,2592.91,160180,0.016094
procedure_reuse_medium_0283,memory_enabled,True,False,0.9,1116.88,352,7.6e-05
mixed_long_context_hard_0284,short_context,False,False,,1262.91,1759,0.000208
mixed_long_context_hard_0284,full_context,False,False,,3667.37,159703,0.016032
mixed_long_context_hard_0284,memory_enabled,False,False,,1291.25,352,7.9e-05
profile_recall_easy_0285,short_context,False,False,0.0,538.05,1757,0.000191
profile_recall_easy_0285,full_context,False,False,,2178.71,159701,0.016039
profile_recall_easy_0285,memory_enabled,True,False,,1117.46,347,6.2e-05
troubleshooting_continuity_medium_0286,short_context,False,False,,699.52,1720,0.000206
troubleshooting_continuity_medium_0286,full_context,True,False,,2292.15,158104,0.015859
troubleshooting_continuity_medium_0286,memory_enabled,True,False,,1321.56,354,7.5e-05
contradiction_resolution_hard_0287,short_context,False,False,,744.05,1716,0.00019
contradiction_resolution_hard_0287,full_context,False,False,,2247.21,158100,0.015844
contradiction_resolution_hard_0287,memory_enabled,True,False,,911.87,347,4.7e-05
procedure_reuse_easy_0288,short_context,False,False,0.0,942.53,1716,0.000204
procedure_reuse_easy_0288,full_context,False,False,,2247.1,158100,0.015872
procedure_reuse_easy_0288,memory_enabled,False,False,0.3,799.87,347,5.8e-05
mixed_long_context_medium_0289,short_context,False,False,,772.4,1679,0.000199
mixed_long_context_medium_0289,full_context,False,False,,2864.35,164586,0.016571
mixed_long_context_medium_0289,memory_enabled,False,False,,1219.83,342,7.4e-05
profile_recall_hard_0290,short_context,False,False,,843.59,1717,0.00019
profile_recall_hard_0290,full_context,False,True,,2380.79,157061,0.015767
profile_recall_hard_0290,memory_enabled,True,False,1.0,1056.56,348,6e-05
troubleshooting_continuity_easy_0291,short_context,False,False,,946.9,1720,0.000196
troubleshooting_continuity_easy_0291,full_context,True,False,,2046.14,160064,0.016064
troubleshooting_continuity_easy_0291,memory_enabled,True,False,1.0,810.2,355,7e-05
contradiction_resolution_medium_0292,short_context,False,False,0,948.59,1676,0.000186
contradiction_resolution_medium_0292,full_context,True,False,,2509.44,160660,0.016124
contradiction_resolution_medium_0292,memory_enabled,True,False,,869.38,351,4.7e-05
procedure_reuse_hard_0293,short_context,False,False,,863.26,1716,0.000198
procedure_reuse_hard_0293,full_context,False,False,,2345.91,163300,0.016396
procedure_reuse_hard_0293,memory_enabled,False,False,0.1,793.62,357,5.6e-05
mixed_long_context_easy_0294,short_context,False,False,,1048.55,1719,0.000201
mixed_long_context_easy_0294,full_context,False,False,,7116.66,162263,0.016308
mixed_long_context_easy_0294,memory_enabled,False,False,,1311.99,355,0.00012
profile_recall_medium_0295,short_context,False,True,,494.17,1717,0.000187
profile_recall_medium_0295,full_context,False,True,0.1,3727.8,159141,0.015972
profile_recall_medium_0295,memory_enabled,False,True,0.2,912.84,349,6.1e-05
troubleshooting_continuity_hard_0296,short_context,False,False,,1121.15,1720,0.000204
troubleshooting_continuity_hard_0296,full_context,True,False,,2001.3,160184,0.016078
troubleshooting_continuity_hard_0296,memory_enabled,True,False,,1004.34,352,8.1e-05
contradiction_resolution_easy_0297,short_context,False,False,0.1,824.44,1756,0.000199
contradiction_resolution_easy_0297,full_context,True,False,0,2128.39,160740,0.016128
contradiction_resolution_easy_0297,memory_enabled,True,False,,775.95,351,4.7e-05
procedure_reuse_medium_0298,short_context,False,False,,875.49,1716,0.000199
procedure_reuse_medium_0298,full_context,False,False,0.33,2052.14,160180,0.016064
procedure_reuse_medium_0298,memory_enabled,False,False,,909.61,349,5.4e-05
mixed_long_context_hard_0299,short_context,False,False,,643.8,1719,0.000195
mixed_long_context_hard_0299,full_context,False,False,,2426.84,160063,0.01607
mixed_long_context_hard_0299,memory_enabled,False,False,,1117.57,353,8.3e-05
